OID_,Longitude,Latitude
1400,-73.856650669999993,40.858948519999998
1401,-73.847764280000007,40.855037899999999
1402,-73.838860040000000,40.858925050000003
1418,-73.874426600000007,40.866767719999999
1419,-73.865538119999997,40.862858459999998
1420,-73.856633860000002,40.866746980000002
1421,-73.847746430000001,40.862836360000003
1422,-73.838841140000000,40.866723499999999
1423,-73.829954749999999,40.862811510000000
1424,-73.821048430000005,40.866697279999997
1425,-73.812163089999999,40.862783919999998
1436,-73.892206709999996,40.874584159999998
1437,-73.883316129999997,40.870676279999998
1438,-73.874411870000003,40.874566170000001
1439,-73.865522350000006,40.870656920000002
1440,-73.856617049999997,40.874545429999998
1441,-73.847728570000001,40.870634809999999
1442,-73.838822239999999,40.874521950000002
1443,-73.829934809999997,40.870609960000003
1444,-73.821027439999995,40.874495719999999
1445,-73.812141060000002,40.870582360000000
1446,-73.803232649999998,40.874466750000003
1451,-73.927787929999994,40.882410360000002
1452,-73.918894219999999,40.878505230000002
1453,-73.909990989999997,40.882397849999997
1454,-73.901098329999996,40.878491349999997
1455,-73.892194059999994,40.882382600000000
1456,-73.883302450000002,40.878474730000001
1457,-73.874397139999999,40.882364610000003
1458,-73.865506569999994,40.878455359999997
1459,-73.856600229999998,40.882343870000000
1460,-73.847710710000001,40.878433250000000
1461,-73.838803330000005,40.882320380000003
1462,-73.829914860000002,40.878408399999998
1463,-73.821006449999999,40.882294150000000
1464,-73.812119030000005,40.878380800000002
1465,-73.803209570000007,40.882265179999997
1466,-73.794323210000002,40.878350449999999
1469,-73.918884700000007,40.886303669999997
1470,-73.909980430000005,40.890196289999999
1471,-73.901086730000003,40.886289789999999
1472,-73.892181420000000,40.890181030000001
1473,-73.883288759999999,40.886273160000002
1474,-73.874382409999996,40.890163029999997
1475,-73.865490800000003,40.886253789999998
1476,-73.856583409999999,40.890142290000000
1477,-73.847692850000001,40.886231680000002
1478,-73.838784419999996,40.890118809999997
1479,-73.829894909999993,40.886206819999998
1480,-73.820985449999995,40.890092570000000
1481,-73.812096990000001,40.886179220000002
1482,-73.803186490000002,40.890063599999998
1483,-73.794299080000002,40.886148870000000
1484,-73.918875189999994,40.894102089999997
1485,-73.909969869999998,40.897994709999999
1486,-73.901075120000002,40.894088210000000
1487,-73.892168769999998,40.897979450000001
1488,-73.883275060000003,40.894071590000003
1489,-73.874367669999998,40.897961449999997
1490,-73.865475020000005,40.894052219999999
1491,-73.856566580000006,40.897940710000000
1492,-73.847674979999994,40.894030100000002
1493,-73.838765510000002,40.897917219999997
1494,-73.829874950000004,40.894005239999998
1495,-73.918865670000002,40.901900509999997
1496,-73.909959310000005,40.905793109999998
1497,-73.901063510000000,40.901886630000000
1498,-73.892156110000002,40.905777860000001
1499,-73.883261370000000,40.901870000000002
1500,-73.874352930000001,40.905759860000003
1501,-73.865459229999999,40.901850629999998
1502,-73.856549749999999,40.905739109999999
1503,-73.847657110000000,40.901828510000001
1504,-73.838746590000000,40.905715620000002
1505,-73.909948740000004,40.913591510000003
1506,-73.901051899999999,40.909685029999999
1507,-73.892143460000000,40.913576249999998
1508,-73.883247670000003,40.909668400000001
1509,-73.856532920000006,40.913537499999997
1510,-73.847639229999999,40.909626899999999
