OID_,Longitude,Latitude
139,-73.998980509999996,40.570487890000003
140,-73.990124170000001,40.566588080000002
141,-73.981266669999997,40.570486359999997
142,-73.963552829999998,40.570482110000000
169,-74.007837890000005,40.574387010000002
170,-73.998980390000000,40.578286660000003
171,-73.990123010000005,40.574386850000003
172,-73.981264479999993,40.578285129999998
173,-73.972408139999999,40.574383959999999
174,-73.963548579999994,40.578280880000001
175,-73.954693270000007,40.574378340000003
176,-73.945832670000001,40.578273889999998
177,-73.936978400000001,40.574369990000001
204,-74.007838800000002,40.582185780000003
205,-73.998980270000004,40.586085420000003
206,-73.990121860000002,40.582185619999997
207,-73.981262299999997,40.586083899999998
208,-73.972404920000002,40.582182730000000
209,-73.963544319999997,40.586079640000001
210,-73.954687980000003,40.582177110000003
211,-73.945826350000004,40.586072649999998
212,-73.936971040000003,40.582168750000001
213,-73.928108379999998,40.586062929999997
246,-73.998980149999994,40.593884180000003
247,-73.990120709999999,40.589984379999997
248,-73.981260109999994,40.593882659999998
249,-73.972401700000006,40.589981490000000
250,-73.963540060000000,40.593878400000001
251,-73.954682689999999,40.589975870000004
252,-73.945820019999999,40.593871409999998
253,-73.936963680000005,40.589967510000001
254,-73.928099979999999,40.593861689999997
294,-74.016702150000000,40.601681720000002
295,-74.007840630000004,40.597783290000002
296,-73.998980029999998,40.601682930000003
297,-73.990119550000003,40.597783139999997
298,-73.981257920000004,40.601681409999998
299,-73.972398470000002,40.597780250000000
300,-73.963535800000002,40.601677150000000
301,-73.954677390000001,40.597774620000003
302,-73.945813689999994,40.601670159999998
303,-73.936956319999993,40.597766270000001
304,-73.928091580000000,40.601660440000003
347,-74.016704099999998,40.609480470000001
348,-74.007841549999995,40.605582040000002
349,-73.998979919999996,40.609481680000002
350,-73.990118400000000,40.605581890000003
351,-73.981255730000001,40.609480159999997
352,-73.972395250000005,40.605578999999999
353,-73.963531540000005,40.609475900000000
354,-73.954672099999996,40.605573370000002
355,-73.945807360000003,40.609468909999997
356,-73.936948950000001,40.605565020000000
357,-73.928083180000002,40.609459190000003
358,-73.919225810000000,40.605553929999999
359,-73.910359009999993,40.609446730000002
399,-74.016706049999996,40.617279210000000
400,-74.007842470000000,40.613380790000001
401,-73.998979800000001,40.617280420000000
402,-73.990117240000004,40.613380630000002
403,-73.981253539999997,40.617278900000002
404,-73.972392020000001,40.613377739999997
405,-73.963527279999994,40.617274639999998
406,-73.954666799999998,40.613372120000001
407,-73.945801029999998,40.617267650000002
408,-73.936941590000004,40.613363759999999
409,-73.928074780000003,40.617257920000000
410,-73.919216379999995,40.613352669999998
411,-73.910348540000001,40.617245470000000
412,-73.901491170000000,40.613338849999998
449,-74.007843379999997,40.621179529999999
450,-73.998979680000005,40.625079159999999
451,-73.990116090000001,40.621179370000000
452,-73.981251349999994,40.625077630000000
453,-73.972388800000004,40.621176480000003
454,-73.963523019999997,40.625073370000003
455,-73.954661509999994,40.621170849999999
456,-73.945794699999993,40.625066380000000
457,-73.936934219999998,40.621162499999997
458,-73.928066380000004,40.625056659999998
459,-73.919206939999995,40.621151400000002
460,-73.910338060000001,40.625044199999998
461,-73.901479660000007,40.621137580000003
462,-73.892609759999999,40.625028999999998
499,-73.990114930000004,40.628978099999998
500,-73.981249160000004,40.632876359999997
501,-73.972385570000000,40.628975210000000
502,-73.963518759999999,40.632872100000000
503,-73.954656209999996,40.628969580000003
504,-73.945788359999995,40.632865109999997
505,-73.936926850000006,40.628961230000002
506,-73.928057969999998,40.632855380000002
507,-73.919197499999996,40.628950130000000
508,-73.910327580000001,40.632842920000002
509,-73.901468149999999,40.628936310000000
510,-73.892597210000005,40.632827730000002
511,-73.883738809999997,40.628919740000001
547,-73.990113780000001,40.636776830000002
548,-73.981246970000001,40.640675080000001
549,-73.972382339999996,40.636773929999997
550,-73.963514489999994,40.640670819999997
551,-73.954650909999998,40.636768310000001
552,-73.945782030000004,40.640663830000001
553,-73.936919480000000,40.636759949999998
554,-73.928049560000005,40.640654099999999
555,-73.919188059999996,40.636748849999996
556,-73.910317100000000,40.640641639999998
557,-73.901456640000006,40.636735029999997
558,-73.892584650000003,40.640626439999998
559,-73.883725229999996,40.636718459999997
560,-73.874852210000000,40.640608510000000
591,-73.972379119999999,40.644572650000001
592,-73.963510229999997,40.648469540000001
593,-73.954645610000000,40.644567029999997
594,-73.945775690000005,40.648462539999997
595,-73.936912109999994,40.644558670000002
596,-73.928041149999999,40.648452820000003
597,-73.919178610000003,40.644547570000000
598,-73.910306620000000,40.648440350000001
599,-73.901445120000005,40.644533740000000
600,-73.892572099999995,40.648425150000001
601,-73.883711640000001,40.644517170000000
602,-73.874837580000005,40.648407220000003
603,-73.865978159999997,40.644497880000003
604,-73.857103080000002,40.648386549999998
628,-73.954640310000002,40.652365740000000
629,-73.945769350000006,40.656261250000000
630,-73.936904729999995,40.652357379999998
631,-73.928032740000006,40.656251519999998
632,-73.919169159999996,40.652346280000003
634,-73.901433600000004,40.652332450000003
635,-73.892559539999993,40.656223859999997
636,-73.883698039999999,40.652315880000003
637,-73.874822949999995,40.656205919999998
638,-73.865962499999995,40.652296579999998
669,-73.892546980000006,40.664022549999999
670,-73.883684450000004,40.660114579999998
671,-73.874808320000000,40.664004609999999
672,-73.865946829999999,40.660095269999999
673,-73.857069670000001,40.663983940000001
703,-73.892534409999996,40.671821240000000
704,-73.883670850000001,40.667913270000000
705,-73.874793679999996,40.671803300000001
706,-73.865931149999994,40.667893960000001
707,-73.857052949999996,40.671782630000003
737,-73.892521849999994,40.679619920000000
738,-73.883657240000005,40.675711950000000
739,-73.874779040000007,40.679601980000001
740,-73.865915479999998,40.675692640000001
772,-73.892509279999999,40.687418590000000
773,-73.883643640000003,40.683510630000001
774,-73.874764389999996,40.687400650000001
775,-73.865899790000000,40.683491320000002
809,-73.883630030000006,40.691309300000000
810,-73.874749739999999,40.695199320000000
811,-73.865884109999996,40.691289990000001
