OID_,Longitude,Latitude
280,-74.158478909999999,40.601573670000001
281,-74.149609139999995,40.597686179999997
282,-74.140756850000002,40.601596739999998
283,-74.131888110000006,40.597707880000002
284,-74.123034770000004,40.601617079999997
285,-74.114167060000000,40.597726850000001
286,-74.105312679999997,40.601634689999997
287,-74.096446000000000,40.597743090000002
288,-74.087590590000005,40.601649559999998
289,-74.078724940000001,40.597756599999997
290,-74.069868490000005,40.601661700000001
291,-74.061003869999993,40.597767370000000
292,-74.052146379999996,40.601671109999998
330,-74.176221549999994,40.609346600000002
331,-74.167349709999996,40.605460479999998
332,-74.158497429999997,40.609372399999998
333,-74.149626620000006,40.605484920000002
334,-74.140773289999998,40.609395480000003
335,-74.131903510000001,40.605506620000000
336,-74.123049140000006,40.609415820000002
337,-74.114180399999995,40.605525600000000
338,-74.105324990000000,40.609433430000003
339,-74.096457270000002,40.605541840000001
340,-74.087600820000006,40.609448299999997
341,-74.078734139999995,40.605555340000002
342,-74.069876649999998,40.609460439999999
343,-74.061010999999993,40.605566119999999
344,-74.052152469999996,40.609469850000004
381,-74.185094410000005,40.613232029999999
382,-74.176242139999999,40.617145319999999
383,-74.167369260000001,40.613259210000002
384,-74.158515940000001,40.617171130000003
385,-74.149644100000003,40.613283650000000
386,-74.140789740000002,40.617194210000001
387,-74.131918920000004,40.613305359999998
388,-74.123063520000002,40.617214550000000
389,-74.114193740000005,40.613324329999998
390,-74.105337289999994,40.617232160000000
391,-74.096468540000004,40.613340579999999
392,-74.087611060000000,40.617247040000002
393,-74.078743329999995,40.613354080000001
394,-74.069884810000005,40.617259179999998
395,-74.061018120000000,40.613364859999997
429,-74.193990979999995,40.624915489999999
430,-74.185116039999997,40.621030750000003
431,-74.176262730000005,40.624944040000003
432,-74.167388819999999,40.621057929999999
433,-74.158534470000006,40.624969849999999
434,-74.149661580000000,40.621082379999997
435,-74.140806190000006,40.624992929999998
436,-74.131934340000001,40.621104090000003
437,-74.123077899999998,40.625013279999997
438,-74.114207080000000,40.621123060000002
439,-74.105349599999997,40.625030889999998
440,-74.096479810000005,40.621139309999997
441,-74.087621290000001,40.625045770000000
442,-74.078752539999996,40.621152819999999
443,-74.069892980000006,40.625057920000003
444,-74.061025250000000,40.621163600000003
478,-74.194013650000002,40.632714200000002
479,-74.185137670000003,40.628829469999999
480,-74.176283330000004,40.632742749999998
481,-74.167408379999998,40.628856650000003
482,-74.158552990000004,40.632768570000003
483,-74.149679070000005,40.628881100000001
484,-74.140822639999996,40.632791650000001
485,-74.131949750000004,40.628902810000000
486,-74.123092279999995,40.632812000000001
487,-74.114220419999995,40.628921790000000
488,-74.105361909999999,40.632829620000003
489,-74.096491080000007,40.628938040000001
490,-74.087631529999996,40.632844499999997
491,-74.078761740000004,40.628951549999996
492,-74.069901150000007,40.632856640000000
526,-74.194036319999995,40.640512909999998
527,-74.185159310000003,40.636628170000002
528,-74.176303930000003,40.640541460000001
529,-74.167427939999996,40.636655359999999
530,-74.158571519999995,40.640567279999999
531,-74.149696570000003,40.636679809999997
532,-74.140839099999994,40.640590369999998
533,-74.131965170000001,40.636701530000003
534,-74.123106669999999,40.640610719999998
535,-74.114233769999998,40.636720510000004
536,-74.105374229999995,40.640628329999998
537,-74.096502360000002,40.636736759999998
538,-74.087641770000005,40.640643210000000
539,-74.078770939999998,40.636750270000000
540,-74.069909319999994,40.640655359999997
574,-74.185180950000003,40.644426879999997
575,-74.176324539999996,40.648340159999997
576,-74.167447510000002,40.644454060000001
577,-74.131980600000006,40.644500239999999
578,-74.114247120000002,40.644519219999999
579,-74.105386539999998,40.648427040000001
580,-74.096513639999998,40.644535470000001
581,-74.087652019999993,40.648441929999997
582,-74.078780150000000,40.644548989999997
583,-74.069917489999995,40.648454070000000
619,-74.078789360000002,40.652347700000000
