OID_,Longitude,Latitude
1315,-73.945629519999997,40.827830779999999
1316,-73.936742050000007,40.823926980000003
1332,-73.954518030000003,40.831733880000002
1333,-73.945623150000003,40.835629290000000
1334,-73.936734639999997,40.831725499999997
1350,-73.945616770000001,40.843427790000000
1351,-73.936727219999995,40.839523999999997
1352,-73.927830259999993,40.843418030000002
1370,-73.945610389999999,40.851226269999998
1371,-73.936719800000006,40.847322499999997
1372,-73.927821800000004,40.851216520000001
1391,-73.936712380000003,40.855120980000002
1392,-73.927813330000006,40.859014989999999
1393,-73.918922749999993,40.855109849999998
1411,-73.936704960000000,40.862919450000000
1412,-73.927804870000003,40.866813460000003
1413,-73.918913239999995,40.862908320000003
1414,-73.910012100000003,40.866800959999999
1432,-73.927796400000005,40.874611920000000
1433,-73.918903729999997,40.870706779999999
1434,-73.910001550000004,40.874599410000002
