OID_,Longitude,Latitude
1,-74.255547030000002,40.496114759999998
2,-74.246714389999994,40.500033510000002
3,-74.237852959999998,40.496152799999997
4,-74.229019269999995,40.500070190000002
5,-74.255576840000003,40.503913539999999
6,-74.246743159999994,40.507832299999997
7,-74.237880700000005,40.503951590000000
8,-74.229045979999995,40.507868979999998
9,-74.220184540000005,40.503986900000001
10,-74.211348779999994,40.507902940000001
11,-74.193651570000000,40.507934159999998
12,-74.255606650000004,40.511712320000001
13,-74.246771949999996,40.515631069999998
14,-74.237908450000006,40.511750370000001
15,-74.229072700000003,40.515667759999999
16,-74.220210230000006,40.511785690000004
17,-74.211373440000003,40.515701720000003
18,-74.202511990000005,40.511818280000000
19,-74.193674160000000,40.515732950000000
20,-74.175974859999997,40.515761449999999
21,-74.246800739999998,40.523429849999999
22,-74.237936199999993,40.519549150000003
23,-74.229099430000005,40.523466540000001
24,-74.220235919999993,40.519584469999998
25,-74.211398099999997,40.523500499999997
26,-74.202535609999998,40.519617070000002
27,-74.193696750000001,40.523531740000003
28,-74.184835289999995,40.519646940000001
29,-74.175995389999997,40.523560240000002
30,-74.167134959999999,40.519674080000001
31,-74.158294020000000,40.523586020000003
32,-74.246829529999999,40.531228620000000
33,-74.237963969999996,40.527347919999997
34,-74.229126160000007,40.531265320000003
35,-74.220261609999994,40.527383250000000
36,-74.211422769999999,40.531299279999999
37,-74.202559239999999,40.527415849999997
38,-74.193719349999995,40.531330519999997
39,-74.184856859999996,40.527445720000003
40,-74.176015930000005,40.531359029999997
41,-74.167154460000006,40.527472869999997
42,-74.158312490000000,40.531384809999999
43,-74.140609029999993,40.531407850000001
44,-74.131749610000000,40.527518960000002
45,-74.246858340000003,40.539027380000000
46,-74.237991730000005,40.535146689999998
47,-74.229152900000003,40.539064089999997
48,-74.220287319999997,40.535182030000001
49,-74.211447440000001,40.539098060000001
50,-74.202582879999994,40.535214629999999
51,-74.193741959999997,40.539129299999999
52,-74.184878429999998,40.535244509999998
53,-74.176036470000000,40.539157809999999
54,-74.167173960000000,40.535271649999999
55,-74.158330960000001,40.539183590000000
56,-74.149469479999993,40.535296060000000
57,-74.140625439999994,40.539206640000003
58,-74.131764989999994,40.535317749999997
59,-74.122919909999993,40.539226960000001
60,-74.246887150000006,40.546826140000000
61,-74.238019510000001,40.542945459999999
62,-74.229179639999998,40.546862849999997
63,-74.220313020000006,40.542980800000002
64,-74.211472119999996,40.546896830000001
65,-74.202606520000003,40.543013400000000
66,-74.193764569999999,40.546928070000000
67,-74.184899999999999,40.543043279999999
68,-74.176057009999994,40.546956580000000
69,-74.167193470000001,40.543070430000000
70,-74.158349439999995,40.546982370000002
71,-74.149486920000001,40.543094850000003
72,-74.140641849999994,40.547005419999998
73,-74.131780359999993,40.543116529999999
78,-74.238047289999997,40.550744219999999
79,-74.229206390000002,40.554661609999997
80,-74.220338740000003,40.550779560000002
81,-74.211496800000006,40.554695590000001
82,-74.202630170000006,40.550812170000000
83,-74.193787189999995,40.554726840000001
84,-74.184921590000002,40.550842050000000
85,-74.176077559999996,40.554755350000001
86,-74.167212989999996,40.550869200000001
87,-74.158367920000003,40.554781140000003
88,-74.149504370000002,40.550893619999997
89,-74.140658270000003,40.554804200000000
90,-74.131795749999995,40.550915310000001
99,-74.220364459999999,40.558578320000002
100,-74.211521489999996,40.562494350000001
101,-74.202653819999995,40.558610930000000
102,-74.193809810000005,40.562525600000001
103,-74.184943169999997,40.558640820000001
104,-74.176098120000006,40.562554120000001
105,-74.167232499999997,40.558667970000002
106,-74.158386410000006,40.562579909999997
107,-74.149521820000004,40.558692399999998
108,-74.140674689999997,40.562602970000000
123,-74.211546179999999,40.570293100000001
124,-74.202677480000006,40.566409690000000
125,-74.193832439999994,40.570324360000001
126,-74.184964760000000,40.566439580000001
127,-74.176118680000002,40.570352880000002
128,-74.167252030000000,40.566466740000003
129,-74.158404899999994,40.570378669999997
130,-74.149539279999999,40.566491159999998
150,-74.211570890000004,40.578091850000000
151,-74.202701149999996,40.574208450000000
152,-74.193855069999998,40.578123110000000
153,-74.184986359999996,40.574238340000001
154,-74.176139239999998,40.578151630000001
155,-74.167271560000003,40.574265500000003
156,-74.158423400000004,40.578177429999997
188,-74.202724820000000,40.582007189999999
189,-74.193877709999995,40.585921849999998
190,-74.185007959999993,40.582037090000000
191,-74.176159810000001,40.585950380000000
192,-74.167291090000006,40.582064250000002
229,-74.202748490000005,40.589805929999997
230,-74.193900350000007,40.593720589999997
231,-74.185029569999998,40.589835829999998
232,-74.176180389999999,40.593749129999999
275,-74.202772170000003,40.597604670000003
276,-74.193922999999998,40.601519330000002
277,-74.185051180000002,40.597634569999997
327,-74.202795859999995,40.605403400000000
328,-74.193945659999997,40.609318060000000
329,-74.185072790000007,40.605433300000001
379,-74.202819550000001,40.613202119999997
380,-74.193968310000002,40.617116780000003
428,-74.202843250000001,40.621000840000001
477,-74.202866950000001,40.628799549999997
