OID_,Longitude,Latitude
1239,-73.910106979999995,40.796614400000003
1260,-73.918989240000002,40.800520259999999
1261,-73.910096449999998,40.804412939999999
1265,-73.874544299999997,40.804379740000002
1266,-73.856768239999994,40.804359020000000
1279,-73.927864080000006,40.812223979999999
1280,-73.918979750000005,40.808318800000002
1281,-73.910085910000006,40.812211480000002
1282,-73.901202620000007,40.808304939999999
1283,-73.892307750000001,40.812196250000000
1284,-73.883425500000001,40.808288330000003
1285,-73.874529600000002,40.812178269999997
1287,-73.856751459999998,40.812157550000002
1288,-73.847871299999994,40.808246900000000
1291,-73.821195209999999,40.812107890000000
1292,-73.803417100000004,40.812078950000000
1293,-73.794540100000006,40.808164189999999
1298,-73.927855629999996,40.820022500000000
1299,-73.918970250000001,40.816117339999998
1300,-73.910075379999995,40.820010009999997
1301,-73.901191040000000,40.816103470000002
1302,-73.892295129999994,40.819994770000001
1303,-73.883411839999994,40.816086859999999
1304,-73.874514899999994,40.819976789999998
1305,-73.865632649999995,40.816067510000003
1306,-73.856734669999994,40.819956070000003
1307,-73.847853479999998,40.816045420000002
1308,-73.838954450000003,40.819932610000002
1309,-73.830074310000001,40.816020590000001
1310,-73.821174249999999,40.819906410000002
1311,-73.812295160000005,40.815993020000001
1312,-73.803394069999996,40.819877460000001
1317,-73.927847180000001,40.827821020000002
1318,-73.918960760000004,40.823915860000000
1319,-73.910064840000004,40.827808529999999
1320,-73.901179459999994,40.823901990000003
1321,-73.892282510000001,40.827793290000002
1322,-73.883398180000000,40.823885380000000
1323,-73.874500190000006,40.827775310000000
1324,-73.865616910000000,40.823866029999998
1325,-73.856717880000005,40.827754579999997
1326,-73.847835640000000,40.823843940000003
1327,-73.838935579999998,40.827731120000003
1328,-73.830054390000001,40.823819100000001
1329,-73.821153289999998,40.827704910000001
1330,-73.812273160000004,40.823791530000001
1335,-73.927838719999997,40.835619530000002
1336,-73.918951260000000,40.831714370000000
1337,-73.910054299999999,40.835607029999998
1338,-73.901167880000003,40.831700499999997
1339,-73.892269880000001,40.835591790000002
1340,-73.883384509999999,40.831683890000001
1341,-73.874485480000004,40.835573810000000
1342,-73.865601159999997,40.831664539999998
1343,-73.856701079999993,40.835553079999997
1344,-73.847817809999995,40.831642440000003
1345,-73.838916699999999,40.835529620000003
1346,-73.830034479999995,40.831617610000002
1347,-73.821132329999998,40.835503410000001
1348,-73.812251160000002,40.831590030000001
1349,-73.785563640000007,40.835442759999999
1353,-73.918941759999996,40.839512870000000
1354,-73.910043750000000,40.843405529999998
1355,-73.901156299999997,40.839499000000004
1356,-73.892257250000000,40.843390290000002
1357,-73.883370839999998,40.839482390000001
1358,-73.874470759999994,40.843372299999999
1359,-73.865585400000001,40.839463039999998
1360,-73.856684279999996,40.843351570000003
1361,-73.847799969999997,40.839440940000003
1362,-73.838897820000000,40.843328100000001
1363,-73.830014550000001,40.839416100000001
1364,-73.821111360000003,40.843301889999999
1367,-73.785538500000001,40.843241239999998
1373,-73.918932249999997,40.847311370000000
1374,-73.910033209999995,40.851204019999997
1375,-73.901144709999997,40.847297490000003
1376,-73.892244620000000,40.851188770000000
1377,-73.883357169999996,40.847280880000000
1378,-73.874456050000006,40.851170779999997
1379,-73.865569640000004,40.847261520000004
1380,-73.856667479999999,40.851150050000001
1381,-73.847782129999999,40.847239420000001
1382,-73.838878930000007,40.851126579999999
1383,-73.829994619999994,40.847214579999999
1384,-73.821090389999995,40.851100359999997
1386,-73.803301860000005,40.851071410000003
1387,-73.794419660000003,40.847156660000003
1388,-73.785513359999996,40.851039700000001
1394,-73.910022659999996,40.859002490000002
1395,-73.901133119999997,40.855095970000001
1396,-73.892231989999999,40.858987239999998
1397,-73.883343490000001,40.855079359999998
1398,-73.874441329999996,40.858969260000002
1399,-73.865553879999993,40.855060000000002
1403,-73.829974690000000,40.855013049999997
1404,-73.821069410000007,40.858898830000001
1406,-73.803278800000001,40.858869869999999
1407,-73.794395550000004,40.854955130000000
1408,-73.785488200000003,40.858838159999998
1415,-73.901121520000004,40.862894439999998
1416,-73.892219350000005,40.866785710000002
1417,-73.883329810000006,40.862877830000002
1426,-73.803255730000004,40.866668310000001
1427,-73.794371440000006,40.862753580000003
1435,-73.901109930000004,40.870692900000002
1447,-73.794347329999994,40.870552019999998
