OID_,Longitude,Latitude
1039,-74.007858069999997,40.745958369999997
1040,-73.998977769999996,40.749857939999998
1041,-73.990097579999997,40.745958219999999
1042,-73.981216230000001,40.749856420000000
1043,-73.972337080000003,40.745955320000000
1044,-73.963454700000000,40.749852150000002
1075,-74.007858990000003,40.753756989999999
1076,-73.998977650000000,40.757656550000000
1077,-73.990096420000000,40.753756830000000
1078,-73.981214030000004,40.757655020000001
1079,-73.972333840000005,40.753753930000002
1080,-73.963450420000001,40.757650759999997
1111,-73.998977530000005,40.765455150000001
1112,-73.990095260000004,40.761555430000001
1113,-73.981211830000007,40.765453620000002
1114,-73.972330610000000,40.761552530000003
1115,-73.963446140000002,40.765449349999997
1116,-73.954565950000003,40.761546899999999
1145,-73.990094099999993,40.769354020000002
1146,-73.981209629999995,40.773252210000003
1147,-73.972327370000002,40.769351120000003
1148,-73.963441860000003,40.773247939999997
1149,-73.954560630000003,40.769345489999999
1176,-73.990092939999997,40.777152610000002
1177,-73.981207429999998,40.781050790000002
1178,-73.972324119999996,40.777149710000003
1205,-73.990091780000000,40.784951180000000
