OID_,Longitude,Latitude
808,-73.892496699999995,40.695217260000000
841,-73.910233169999998,40.703031129999999
842,-73.901364419999993,40.699124540000000
843,-73.892484130000000,40.703015919999999
844,-73.883616419999996,40.699107959999999
845,-73.874735090000001,40.702997969999998
846,-73.865868419999998,40.699088639999999
847,-73.856986059999997,40.702977290000000
875,-73.910222669999996,40.710829779999997
876,-73.901352880000005,40.706923189999998
877,-73.892471549999996,40.710814569999997
878,-73.883602800000006,40.706906609999997
879,-73.874720440000004,40.710796620000004
880,-73.865852730000000,40.706887299999998
881,-73.856969329999998,40.710775929999997
882,-73.848102670000003,40.706865239999999
883,-73.839218239999994,40.710752509999999
908,-73.919093500000002,40.714735689999998
909,-73.910212169999994,40.718628430000003
910,-73.901341340000002,40.714721840000003
911,-73.892458970000007,40.718613210000001
912,-73.883589180000001,40.714705260000002
913,-73.874705779999999,40.718595260000001
914,-73.865837029999994,40.714685940000003
915,-73.856952600000000,40.718574570000001
916,-73.848084900000003,40.714663880000003
917,-73.839199429999994,40.718551140000002
918,-73.830332769999998,40.714639089999999
919,-73.821446269999996,40.718524979999998
944,-73.901329790000005,40.722520480000000
945,-73.892446379999996,40.726411849999998
946,-73.883575559999997,40.722503900000000
947,-73.874691110000001,40.726393889999997
948,-73.865821330000003,40.722484569999999
949,-73.856935859999993,40.726373199999998
950,-73.848067119999996,40.722462520000001
951,-73.839180610000000,40.726349769999999
952,-73.830312919999997,40.722437720000002
953,-73.821425379999994,40.726323600000001
954,-73.812558730000006,40.722410179999997
955,-73.803670159999996,40.726294699999997
981,-73.883561929999999,40.730302530000003
982,-73.874676449999995,40.734192520000001
983,-73.865805629999997,40.730283200000002
984,-73.856919110000007,40.734171820000000
985,-73.848049340000003,40.730261140000003
986,-73.839161790000006,40.734148390000001
987,-73.830293060000002,40.730236339999998
988,-73.821404479999998,40.734122220000003
989,-73.812536800000004,40.730208800000000
990,-73.803647179999999,40.734093309999999
991,-73.794780549999999,40.730178530000003
992,-73.785889900000001,40.734061660000002
1019,-73.865789919999997,40.738081819999998
1020,-73.856902360000007,40.741970440000003
1021,-73.848031559999995,40.738059759999999
1022,-73.839142960000004,40.741947000000003
1023,-73.830273199999993,40.738034949999999
1024,-73.821383569999995,40.741920829999998
1025,-73.812514859999993,40.738007410000002
1026,-73.803624200000002,40.741891910000000
1027,-73.794756530000001,40.737977129999997
1028,-73.785864840000002,40.741860260000003
1029,-73.776998219999996,40.737944110000001
1057,-73.848013769999994,40.745858360000000
1058,-73.839124130000002,40.749745599999997
1059,-73.830253330000005,40.745833560000001
1060,-73.821362660000005,40.749719429999999
1061,-73.812492910000003,40.745806010000003
1062,-73.803601209999997,40.749690510000001
1063,-73.794732499999995,40.745775729999998
1094,-73.839105300000000,40.757544199999998
1095,-73.830233460000002,40.753632150000001
1096,-73.821341750000002,40.757518019999999
1097,-73.812470959999999,40.753604609999996
1128,-73.847978179999998,40.761455550000001
1129,-73.839086460000004,40.765342779999997
1130,-73.830213580000006,40.761430740000002
