OID_,Longitude,Latitude
1235,-73.945655000000002,40.796636640000003
1236,-73.936771690000000,40.792732829999999
1237,-73.927880990000006,40.796626889999999
1255,-73.963424730000000,40.804442199999997
1256,-73.954539339999997,40.800539759999999
1257,-73.945648629999994,40.804435190000000
1258,-73.936764289999999,40.800531380000002
1259,-73.927872539999996,40.804425440000003
1274,-73.972311149999996,40.808343950000001
1275,-73.963420439999993,40.812240740000000
1276,-73.954534010000003,40.808338310000003
1277,-73.945642260000000,40.812233730000003
1278,-73.936756880000004,40.808329929999999
1294,-73.963416150000000,40.820039270000002
1295,-73.954528690000004,40.816136839999999
1296,-73.945635890000005,40.820032259999998
1297,-73.936749469999995,40.816128460000002
1314,-73.954523359999996,40.823935370000001
